Country,injury_severity,aircraft_damage,aircraft_category,number_of_engines,engine_type,flight_purpose,weather_condition,fatal_injuries,serious_injuries,minor_injuries,uninjured,Year,make_model
South Korea,Non-Fatal,Unknown,Airplane,2.0,Turbo Fan,Unknown,Unknown,0.0,0.0,0.0,123.0,2015,AIRBUS A330 - 323
United States,Non-Fatal,Destroyed,Airplane,1.0,Reciprocating,Skydiving,VMC,0.0,0.0,0.0,1.0,2015,CESSNA 182B
United States,Non-Fatal,Substantial,Airplane,1.0,Reciprocating,Personal,VMC,0.0,1.0,0.0,0.0,2015,PIPER PA-28-151
United States,Non-Fatal,Substantial,Airplane,1.0,Reciprocating,Personal,VMC,0.0,0.0,0.0,2.0,2015,CHAMPION 7GCAA
United States,Non-Fatal,Substantial,Airplane,1.0,Reciprocating,Personal,VMC,0.0,1.0,0.0,0.0,2015,CESSNA AIRCRAFT CO 162
United States,Non-Fatal,Substantial,Airplane,1.0,Reciprocating,Personal,VMC,0.0,0.0,0.0,1.0,2015,YOUNG JOHN E SEAREY
United States,Non-Fatal,Substantial,Airplane,1.0,Reciprocating,Personal,VMC,0.0,0.0,1.0,0.0,2015,DEVOE CLIP WING
Poland,Fatal,Destroyed,Airplane,1.0,Reciprocating,Unknown,Unknown,1.0,0.0,1.0,0.0,2015,3XTRIM 450 ULTRA
United States,Non-Fatal,Substantial,Airplane,1.0,Reciprocating,Personal,VMC,0.0,0.0,0.0,1.0,2015,AVENTURA II
United States,Fatal,Substantial,Airplane,1.0,Reciprocating,Unknown,VMC,1.0,0.0,4.0,0.0,2015,CESSNA 207A
United States,Non-Fatal,Substantial,Airplane,1.0,Reciprocating,Personal,VMC,0.0,0.0,0.0,2.0,2015,CESSNA 172RG
United States,Non-Fatal,Substantial,Airplane,1.0,Reciprocating,Personal,VMC,0.0,0.0,0.0,1.0,2015,ERCOUPE 415-C
United States,Non-Fatal,Substantial,Airplane,1.0,Reciprocating,Personal,VMC,0.0,1.0,0.0,0.0,2015,SMITH STEEN SKYBOLT
United States,Non-Fatal,Substantial,Airplane,1.0,Reciprocating,Personal,VMC,0.0,0.0,0.0,2.0,2015,CESSNA 182Q
United States,Non-Fatal,Substantial,Airplane,1.0,Reciprocating,Personal,VMC,0.0,0.0,0.0,1.0,2015,PIPER PA 32-300
United States,Non-Fatal,Substantial,Airplane,1.0,Reciprocating,Business,VMC,0.0,0.0,0.0,2.0,2015,CESSNA R172K
United States,Non-Fatal,Substantial,Airplane,1.0,Reciprocating,Personal,VMC,0.0,0.0,0.0,1.0,2015,ERCOUPE 415
Eswatini,Non-Fatal,Substantial,Airplane,1.0,Reciprocating,Unknown,Unknown,0.0,3.0,1.0,0.0,2015,MAULE MX7
United States,Non-Fatal,Destroyed,Airplane,1.0,Reciprocating,Personal,VMC,0.0,0.0,4.0,0.0,2015,PIPER PA 28-181
United States,Non-Fatal,Substantial,Airplane,1.0,Reciprocating,Personal,VMC,0.0,0.0,0.0,1.0,2015,BEECH 35-C33
United States,Non-Fatal,Substantial,Airplane,1.0,Reciprocating,Personal,VMC,0.0,0.0,0.0,4.0,2015,CESSNA 172S
United States,Non-Fatal,Substantial,Airplane,1.0,Reciprocating,Personal,VMC,0.0,0.0,0.0,2.0,2015,GRUMMAN AMERICAN AVN. CORP. AA1B
United States,Non-Fatal,Substantial,Airplane,1.0,Reciprocating,Personal,VMC,0.0,1.0,0.0,1.0,2015,LUSCOMBE 8A
Spain,Non-Fatal,Destroyed,Airplane,1.0,Reciprocating,Unknown,VMC,0.0,0.0,1.0,0.0,2015,CESSNA 206G
United States,Non-Fatal,Substantial,Airplane,1.0,Reciprocating,Personal,VMC,0.0,1.0,0.0,0.0,2015,ALON A2
United States,Non-Fatal,Substantial,Airplane,1.0,Reciprocating,Personal,VMC,0.0,2.0,0.0,0.0,2015,ROBERTS BRUCE W VANS AIRCRAFT RV 9A
United States,Fatal,Destroyed,Airplane,1.0,Reciprocating,Personal,VMC,1.0,0.0,0.0,0.0,2015,CESSNA U206G
United States,Non-Fatal,Substantial,Airplane,1.0,Reciprocating,Personal,VMC,0.0,0.0,0.0,2.0,2015,CESSNA 150G
United States,Non-Fatal,Substantial,Airplane,1.0,Reciprocating,Aerial Observation,VMC,0.0,0.0,0.0,2.0,2015,CESSNA 182Q
United States,Fatal,Destroyed,Airplane,1.0,Reciprocating,Personal,VMC,2.0,0.0,0.0,0.0,2015,AERONCA 7BCM (L-16A)
United States,Fatal,Destroyed,Airplane,1.0,Reciprocating,Instructional,VMC,1.0,0.0,1.0,0.0,2015,CIRRUS DESIGN CORP SR20
United States,Non-Fatal,Substantial,Airplane,1.0,Reciprocating,Personal,VMC,0.0,2.0,3.0,0.0,2015,PIPER PA-46-310P
United States,Non-Fatal,Substantial,Airplane,1.0,Reciprocating,Business,VMC,0.0,0.0,0.0,1.0,2015,CESSNA U206F
United States,Non-Fatal,Substantial,Airplane,1.0,Reciprocating,Positioning,VMC,0.0,0.0,0.0,1.0,2015,PIPER PA 18-150
United States,Non-Fatal,Substantial,Airplane,1.0,Turbo Prop,Aerial Application,VMC,0.0,0.0,0.0,1.0,2015,AIR TRACTOR INC AT 402B
United States,Non-Fatal,Substantial,Airplane,1.0,Reciprocating,Personal,VMC,0.0,0.0,0.0,1.0,2015,CESSNA 182E
United States,Non-Fatal,Substantial,Airplane,2.0,Turbo Fan,Positioning,VMC,0.0,0.0,0.0,2.0,2015,CANADAIR CL-600-2B16
Saudi Arabia,Non-Fatal,Unknown,Airplane,1.0,Turbo Fan,Unknown,Unknown,0.0,0.0,0.0,198.0,2015,AIRBUS A330 - 223
United States,Non-Fatal,Substantial,Airplane,1.0,Reciprocating,Personal,VMC,0.0,0.0,0.0,1.0,2015,KINNER SPORTSTER B
United States,Non-Fatal,Substantial,Airplane,1.0,Reciprocating,Personal,VMC,0.0,1.0,1.0,0.0,2015,NORTH AMERICAN NAVION
United States,Non-Fatal,Substantial,Airplane,1.0,Reciprocating,Personal,VMC,0.0,0.0,0.0,1.0,2015,AERONCA 7BCM
United States,Non-Fatal,Substantial,Airplane,1.0,Reciprocating,Business,VMC,0.0,1.0,1.0,0.0,2015,AERO COMMANDER 100
United States,Non-Fatal,Substantial,Airplane,1.0,Reciprocating,Instructional,VMC,0.0,0.0,0.0,2.0,2015,PIPER PA-28R-180
United States,Non-Fatal,Substantial,Airplane,1.0,Reciprocating,Personal,VMC,0.0,0.0,0.0,1.0,2015,WELCH FLOYD L QUICKIE Q 2
United States,Non-Fatal,Substantial,Airplane,1.0,Reciprocating,Personal,VMC,0.0,0.0,0.0,1.0,2015,CESSNA 172R
United States,Non-Fatal,Substantial,Airplane,1.0,Reciprocating,Personal,VMC,0.0,0.0,0.0,2.0,2015,CESSNA 150M
United States,Non-Fatal,Substantial,Airplane,1.0,Reciprocating,Personal,VMC,0.0,0.0,0.0,2.0,2015,CHAMPION 7GCBC
United States,Non-Fatal,Substantial,Airplane,1.0,Reciprocating,Public Aircraft - Federal,VMC,0.0,0.0,0.0,3.0,2015,FOUND ACFT CANADA INC FBA 2C1
United States,Non-Fatal,Substantial,Airplane,1.0,Reciprocating,Personal,VMC,0.0,1.0,0.0,0.0,2015,PIPER J3C 65
United States,Fatal,Substantial,Airplane,1.0,Reciprocating,Personal,VMC,2.0,0.0,0.0,0.0,2015,PIPER PA-28-151
United States,Non-Fatal,Substantial,Airplane,2.0,Turbo Fan,Business,VMC,0.0,0.0,0.0,7.0,2015,ISRAEL AIRCRAFT INDUSTRIES 1125 WESTWIND ASTRA
United States,Non-Fatal,Substantial,Airplane,1.0,Reciprocating,Aerial Application,VMC,0.0,1.0,0.0,0.0,2015,CESSNA A188B
United States,Fatal,Substantial,Airplane,1.0,Reciprocating,Personal,VMC,2.0,0.0,0.0,0.0,2015,SANFORD ZENITH CH 601XL
United States,Non-Fatal,Substantial,Airplane,1.0,Reciprocating,Personal,VMC,0.0,0.0,0.0,1.0,2015,STINSON 108 - 3
Ireland,Fatal,Destroyed,Airplane,1.0,Reciprocating,Personal,VMC,1.0,0.0,0.0,0.0,2015,COX BEDE BD-5G
United States,Fatal,Substantial,Airplane,1.0,Reciprocating,Personal,VMC,1.0,0.0,0.0,0.0,2015,PIPER PA38 - 112
United States,Non-Fatal,Substantial,Airplane,1.0,Reciprocating,Personal,VMC,0.0,0.0,0.0,1.0,2015,PIPER PA-28-151
United States,Non-Fatal,Substantial,Airplane,1.0,Reciprocating,Personal,VMC,0.0,1.0,0.0,1.0,2015,BEECH A36
United States,Non-Fatal,Substantial,Airplane,1.0,Reciprocating,Personal,VMC,0.0,1.0,0.0,0.0,2015,BOEING B75N1
United States,Non-Fatal,Substantial,Airplane,1.0,Reciprocating,Personal,VMC,0.0,0.0,0.0,1.0,2015,CESSNA T210L
Ireland,Non-Fatal,Unknown,Airplane,1.0,Reciprocating,Unknown,Unknown,0.0,0.0,0.0,4.0,2015,REIMS AVIATION SA CESSNA F172N
United States,Fatal,Substantial,Airplane,1.0,Reciprocating,Personal,VMC,2.0,0.0,0.0,0.0,2015,BEECH V35B
United States,Non-Fatal,Substantial,Airplane,1.0,Reciprocating,Personal,VMC,0.0,2.0,0.0,0.0,2015,CESSNA 195A
United States,Non-Fatal,Substantial,Airplane,1.0,Reciprocating,Personal,VMC,0.0,0.0,0.0,1.0,2015,EVEKTOR-AEROTECHNIK AS SPORTSTAR
United States,Non-Fatal,Substantial,Airplane,1.0,Reciprocating,Personal,VMC,0.0,2.0,0.0,0.0,2015,NORTON CLAUDE C TAILWIND   W8
Japan,Fatal,Destroyed,Airplane,1.0,Reciprocating,Unknown,Unknown,2.0,0.0,3.0,0.0,2015,PIPER PA46 - 350P
United States,Non-Fatal,Substantial,Airplane,1.0,Reciprocating,Unknown,VMC,0.0,0.0,0.0,4.0,2015,CESSNA 180J
United States,Fatal,Destroyed,Airplane,1.0,Reciprocating,Personal,VMC,1.0,0.0,0.0,0.0,2015,BEECH F35
United States,Fatal,Destroyed,Airplane,1.0,Reciprocating,Personal,VMC,4.0,0.0,0.0,0.0,2015,BEECH M35
United States,Fatal,Substantial,Airplane,1.0,Reciprocating,Personal,VMC,3.0,0.0,0.0,0.0,2015,CHRISTENSEN STEVE WHEELER EXPRESS
United States,Fatal,Destroyed,Airplane,1.0,Turbo Prop,Personal,VMC,2.0,0.0,0.0,0.0,2015,SOCATA TBM 700
United States,Non-Fatal,Substantial,Airplane,1.0,Reciprocating,Aerial Application,VMC,0.0,0.0,0.0,1.0,2015,EAGLE AIRCRAFT CO EAGLE DW 1
United States,Non-Fatal,Substantial,Airplane,1.0,Reciprocating,Personal,VMC,0.0,0.0,0.0,2.0,2015,EXPERIMENTAL AMAT BUILT KITFOX III
United States,Non-Fatal,Substantial,Airplane,1.0,Reciprocating,Personal,VMC,0.0,0.0,0.0,1.0,2015,BELLANCA 17 30A
United States,Fatal,Destroyed,Airplane,1.0,Reciprocating,Personal,VMC,1.0,0.0,0.0,0.0,2015,O'DELL AEROMASTER
United States,Non-Fatal,Substantial,Airplane,1.0,Reciprocating,Aerial Application,VMC,0.0,1.0,0.0,0.0,2015,GRUMMAN G-164A
United Kingdom,Fatal,Destroyed,Airplane,2.0,Turbo Fan,Unknown,Unknown,4.0,0.0,0.0,0.0,2015,EMBRAER EMB505
Turkey,Non-Fatal,Minor,Airplane,2.0,Turbo Fan,Unknown,Unknown,0.0,0.0,0.0,6.0,2015,CESSNA 650
United States,Non-Fatal,Substantial,Airplane,1.0,Reciprocating,Instructional,VMC,0.0,2.0,0.0,0.0,2015,TAYLORCRAFT 12-m
United States,Fatal,Substantial,Airplane,2.0,Reciprocating,Personal,VMC,1.0,0.0,0.0,0.0,2015,CESSNA P337G
United States,Fatal,Substantial,Airplane,1.0,Turbo Prop,Aerial Application,VMC,1.0,0.0,0.0,0.0,2015,AIR TRACTOR INC AT 602
United States,Non-Fatal,Substantial,Airplane,1.0,Reciprocating,Personal,VMC,0.0,0.0,1.0,0.0,2015,CESSNA 182
United States,Non-Fatal,Substantial,Airplane,1.0,Reciprocating,Personal,VMC,0.0,0.0,0.0,2.0,2015,COMMANDER AIRCRAFT CO 114
United States,Non-Fatal,Substantial,Airplane,1.0,Turbo Prop,Aerial Application,VMC,0.0,0.0,0.0,1.0,2015,AIR TRACTOR INC AT 502B
United States,Non-Fatal,Substantial,Airplane,1.0,Reciprocating,Personal,VMC,0.0,0.0,0.0,1.0,2015,HUDSON ZODIAC CH 601 XLB
United States,Non-Fatal,Substantial,Airplane,1.0,Turbo Prop,Unknown,IMC,0.0,2.0,0.0,7.0,2015,CESSNA 208B
United States,Non-Fatal,Substantial,Airplane,2.0,Turbo Prop,Personal,VMC,0.0,2.0,2.0,0.0,2015,BEECH C90B
United States,Non-Fatal,Substantial,Airplane,1.0,Reciprocating,Personal,VMC,0.0,0.0,0.0,2.0,2015,STOL LLC JA30 SUPERSTOL
United States,Non-Fatal,Substantial,Airplane,1.0,Reciprocating,Personal,VMC,0.0,0.0,0.0,1.0,2015,CESSNA TU206G
United States,Non-Fatal,Substantial,Airplane,1.0,Reciprocating,Personal,VMC,0.0,0.0,0.0,3.0,2015,PIPER PA 28-181
United States,Non-Fatal,Substantial,Airplane,1.0,Reciprocating,Aerial Application,VMC,0.0,0.0,0.0,1.0,2015,GRUMMAN G164 - B
United States,Non-Fatal,Substantial,Airplane,1.0,Reciprocating,Personal,VMC,0.0,2.0,0.0,0.0,2015,BEECH A36
United States,Non-Fatal,Substantial,Airplane,2.0,Turbo Fan,Executive/corporate,VMC,0.0,0.0,0.0,3.0,2015,CESSNA 560XL
United States,Non-Fatal,Minor,Airplane,2.0,Turbo Fan,Unknown,VMC,0.0,0.0,0.0,148.0,2015,BOEING 737
United States,Non-Fatal,Substantial,Airplane,1.0,Reciprocating,Aerial Application,VMC,0.0,0.0,0.0,1.0,2015,AIR TRACTOR INC AT 401
United States,Non-Fatal,Substantial,Airplane,1.0,Reciprocating,Personal,VMC,0.0,0.0,0.0,1.0,2015,STICK & RAG FLYING CLUB CB 1
Eswatini,Unknown,Destroyed,Airplane,1.0,Reciprocating,Unknown,Unknown,0.0,0.0,0.0,0.0,2015,KITFOX SERIES 7
United States,Fatal,Substantial,Airplane,1.0,Reciprocating,Personal,VMC,0.0,1.0,1.0,0.0,2015,RYAN AERONAUTICAL ST3KR
United States,Fatal,Destroyed,Airplane,1.0,Turbo Prop,Personal,VMC,4.0,0.0,0.0,0.0,2015,PIPER PA46
United States,Fatal,Substantial,Airplane,1.0,Reciprocating,Personal,VMC,1.0,0.0,0.0,0.0,2015,MCHUGH TONY KITFOX MODEL 1
United States,Non-Fatal,Substantial,Airplane,1.0,Reciprocating,Personal,VMC,0.0,1.0,0.0,0.0,2015,CLEVELAND ALLAN B NIEUPORT 11#
United States,Fatal,Substantial,Airplane,1.0,Reciprocating,Business,VMC,2.0,0.0,0.0,0.0,2015,CESSNA 182F
United States,Fatal,Substantial,Airplane,1.0,Reciprocating,Personal,VMC,2.0,0.0,0.0,0.0,2015,PIPER PA 18-150
United States,Non-Fatal,Substantial,Airplane,1.0,Reciprocating,Flight Test,VMC,0.0,0.0,0.0,1.0,2015,BOARD JAMES A ZENITH 601 HD
United States,Non-Fatal,Substantial,Airplane,1.0,Reciprocating,Personal,VMC,0.0,0.0,0.0,2.0,2015,WORLD AIRCRAFT CO SPIRIT
United States,Non-Fatal,Unknown,Airplane,2.0,Turbo Fan,Unknown,VMC,0.0,0.0,1.0,65.0,2015,EMBRAER E175
United States,Non-Fatal,Substantial,Airplane,1.0,Reciprocating,Personal,VMC,0.0,0.0,0.0,2.0,2015,BROWN JAMES W ZENITH STOL CH 750
Colombia,Fatal,Substantial,Airplane,2.0,Reciprocating,Instructional,VMC,3.0,0.0,0.0,0.0,2015,CESSNA 402B
United States,Non-Fatal,Substantial,Airplane,1.0,Reciprocating,Personal,VMC,0.0,0.0,2.0,0.0,2015,CESSNA 172G
United States,Non-Fatal,Substantial,Airplane,1.0,Reciprocating,Personal,VMC,0.0,2.0,0.0,0.0,2015,CESSNA 182
United States,Non-Fatal,Substantial,Airplane,1.0,Reciprocating,Personal,VMC,0.0,0.0,0.0,1.0,2015,CESSNA 170A
Russia,Fatal,Destroyed,Airplane,1.0,Reciprocating,Unknown,Unknown,9.0,0.0,0.0,0.0,2015,CESSNA U206F
United States,Non-Fatal,Minor,Airplane,2.0,Turbo Fan,Unknown,IMC,0.0,0.0,0.0,124.0,2015,AIRBUS INDUSTRIE A320 211
United States,Non-Fatal,Substantial,Airplane,1.0,Reciprocating,Personal,VMC,0.0,0.0,2.0,0.0,2015,AEROS LTD AEROS 2
United States,Fatal,Destroyed,Airplane,1.0,Reciprocating,Banner Tow,VMC,1.0,0.0,0.0,0.0,2015,AVIAT INC A 1
United States,Non-Fatal,Substantial,Airplane,1.0,Reciprocating,Personal,VMC,0.0,0.0,1.0,0.0,2015,CESSNA 172
United States,Non-Fatal,Substantial,Airplane,1.0,Reciprocating,Skydiving,VMC,0.0,1.0,0.0,0.0,2015,CESSNA 206G
Iceland,Fatal,Substantial,Airplane,1.0,Reciprocating,Ferry,Unknown,1.0,0.0,1.0,0.0,2015,DEHAVILLAND DHC 2
United States,Non-Fatal,Substantial,Airplane,2.0,Reciprocating,Personal,VMC,0.0,0.0,1.0,0.0,2015,CESSNA C421B
United States,Non-Fatal,Substantial,Airplane,1.0,Reciprocating,Personal,VMC,0.0,0.0,1.0,0.0,2015,PIPER PA 18-150
United States,Fatal,Substantial,Airplane,1.0,Reciprocating,Personal,VMC,1.0,0.0,0.0,0.0,2015,PIPER PA 32R-300
United States,Fatal,Destroyed,Airplane,1.0,Reciprocating,Personal,VMC,1.0,0.0,0.0,0.0,2015,PIPER PA-28R
United States,Non-Fatal,Destroyed,Airplane,1.0,Reciprocating,Flight Test,VMC,0.0,0.0,1.0,0.0,2015,WRIGHT DANIEL J Volksplane VP-1
United States,Fatal,Substantial,Airplane,1.0,Reciprocating,Personal,VMC,2.0,0.0,0.0,0.0,2015,GRUMMAN AMERICAN AVN. CORP. AA 5A
United States,Non-Fatal,Substantial,Airplane,1.0,Reciprocating,Personal,VMC,0.0,1.0,0.0,0.0,2015,RATTE JAMES AVENTURA II
United States,Non-Fatal,Substantial,Airplane,1.0,Reciprocating,Personal,VMC,0.0,1.0,0.0,1.0,2015,CESSNA 170B
United States,Non-Fatal,Substantial,Airplane,1.0,Reciprocating,Personal,VMC,0.0,0.0,0.0,2.0,2015,CESSNA 150
Sint Maarten,Non-Fatal,Substantial,Airplane,1.0,Turbo Prop,Unknown,Unknown,0.0,1.0,0.0,0.0,2015,CESSNA 208B
United States,Fatal,Destroyed,Airplane,1.0,Reciprocating,Personal,VMC,2.0,0.0,0.0,0.0,2015,BEECH N35
United States,Non-Fatal,Substantial,Airplane,1.0,Reciprocating,Personal,VMC,0.0,1.0,0.0,0.0,2015,TAYLORCRAFT BC12-D
United States,Non-Fatal,Substantial,Airplane,1.0,Reciprocating,Aerial Application,VMC,0.0,0.0,0.0,1.0,2015,GRUMMAN G 164B
United States,Fatal,Destroyed,Airplane,1.0,Reciprocating,Personal,VMC,2.0,0.0,0.0,0.0,2015,CESSNA T182T
United States,Non-Fatal,Substantial,Airplane,1.0,Reciprocating,Aerial Application,VMC,0.0,0.0,0.0,1.0,2015,GRUMMAN G164
United States,Non-Fatal,Substantial,Airplane,1.0,Reciprocating,Personal,VMC,0.0,1.0,0.0,0.0,2015,STINSON SR 9B
United States,Non-Fatal,Substantial,Airplane,1.0,Reciprocating,Personal,VMC,0.0,0.0,1.0,0.0,2015,THOMAS A SIMINSKI ZENITH CH 750
United States,Fatal,Destroyed,Airplane,1.0,Turbo Prop,Personal,VMC,1.0,0.0,0.0,0.0,2015,BARTELS Lancair
United States,Fatal,Substantial,Airplane,1.0,Reciprocating,Personal,VMC,1.0,1.0,0.0,0.0,2015,NORTH AMERICAN T 28A
United States,Non-Fatal,Substantial,Airplane,1.0,Reciprocating,Personal,VMC,0.0,1.0,0.0,0.0,2015,ERCOUPE 415 C
United States,Non-Fatal,Substantial,Airplane,2.0,Reciprocating,Personal,VMC,0.0,0.0,0.0,1.0,2015,CESSNA 337F
United States,Fatal,Destroyed,Airplane,1.0,Reciprocating,Positioning,VMC,1.0,0.0,0.0,0.0,2015,CESSNA T206H
United States,Non-Fatal,Substantial,Airplane,1.0,Reciprocating,Personal,VMC,0.0,2.0,0.0,0.0,2015,SANDERSON HERBERT H SHA GLASAIR
United States,Non-Fatal,Substantial,Airplane,1.0,Reciprocating,Personal,VMC,0.0,0.0,2.0,0.0,2015,QUICKSILVER MXL II Sport
United States,Non-Fatal,Substantial,Airplane,2.0,Turbo Fan,Unknown,VMC,0.0,0.0,0.0,159.0,2015,AIRBUS A321
United States,Non-Fatal,Substantial,Airplane,1.0,Reciprocating,Personal,VMC,0.0,0.0,0.0,2.0,2015,MCKINNEY CHARLES R SEAREY
United States,Non-Fatal,Substantial,Airplane,1.0,Reciprocating,Instructional,VMC,0.0,0.0,1.0,0.0,2015,PIPER PA 28-161
United States,Fatal,Destroyed,Airplane,1.0,Reciprocating,Personal,VMC,5.0,0.0,0.0,0.0,2015,CESSNA 172M
United States,Fatal,Destroyed,Airplane,1.0,Reciprocating,Unknown,VMC,1.0,0.0,1.0,0.0,2015,BEECH C35
United States,Non-Fatal,Destroyed,Airplane,1.0,Reciprocating,Personal,VMC,0.0,0.0,0.0,2.0,2015,CHAMPION 7HC
France,Non-Fatal,Destroyed,Airplane,1.0,Reciprocating,Air Race show,Unknown,0.0,1.0,0.0,0.0,2015,MX AIRCRAFT LLC MX2
United States,Non-Fatal,Unknown,Airplane,1.0,Reciprocating,Personal,VMC,0.0,0.0,0.0,2.0,2015,BEECH V35
United States,Non-Fatal,Substantial,Airplane,1.0,Reciprocating,Personal,VMC,0.0,2.0,0.0,1.0,2015,CESSNA 180H
United States,Non-Fatal,Substantial,Airplane,1.0,Reciprocating,Personal,VMC,0.0,2.0,0.0,0.0,2015,BURTON DENNIS W SONEX
Canada,Non-Fatal,Substantial,Airplane,2.0,Turbo Prop,Unknown,Unknown,0.0,0.0,0.0,4.0,2015,BEECH A100
United Kingdom,Unknown,Unknown,Airplane,4.0,Turbo Fan,Unknown,Unknown,0.0,0.0,0.0,0.0,2015,British Aerospace Civil Aircr BAe 146-200
United States,Non-Fatal,Substantial,Airplane,1.0,Reciprocating,Personal,VMC,0.0,0.0,0.0,3.0,2015,CESSNA 172K
United States,Fatal,Destroyed,Airplane,1.0,Reciprocating,Instructional,VMC,2.0,0.0,0.0,0.0,2015,ZENAIR LTD CH 2000
United States,Non-Fatal,Minor,Airplane,1.0,Turbo Prop,Unknown,VMC,0.0,0.0,0.0,6.0,2015,QUEST KODIAC 100
United States,Non-Fatal,Substantial,Airplane,1.0,Reciprocating,Personal,VMC,0.0,0.0,0.0,2.0,2015,TAYLORCRAFT BC12 D
United States,Fatal,Destroyed,Airplane,1.0,Turbo Prop,Aerial Application,VMC,1.0,0.0,0.0,0.0,2015,AIR TRACTOR INC AT-802A
United States,Non-Fatal,Substantial,Airplane,1.0,Reciprocating,Personal,VMC,0.0,1.0,0.0,0.0,2015,CESSNA 182P
United States,Non-Fatal,Substantial,Airplane,2.0,Reciprocating,Firefighting,VMC,0.0,0.0,0.0,2.0,2015,AERO COMMANDER 500 B
United States,Fatal,Substantial,Airplane,1.0,Reciprocating,Personal,VMC,2.0,0.0,0.0,0.0,2015,CESSNA 172P
United States,Non-Fatal,Substantial,Airplane,1.0,Reciprocating,Personal,VMC,0.0,0.0,0.0,1.0,2015,STINSON L 5E
United States,Non-Fatal,Substantial,Airplane,2.0,Turbo Fan,Personal,VMC,0.0,3.0,0.0,0.0,2015,ECLIPSE AVIATION CORP EA500
United States,Non-Fatal,Substantial,Airplane,1.0,Reciprocating,Aerial Application,VMC,0.0,0.0,0.0,1.0,2015,PIPER PA 25-235
United States,Non-Fatal,Substantial,Airplane,1.0,Reciprocating,Unknown,VMC,0.0,0.0,0.0,4.0,2015,CESSNA 180
United States,Non-Fatal,Substantial,Airplane,1.0,Reciprocating,Personal,VMC,0.0,0.0,0.0,2.0,2015,CESSNA 172
United States,Non-Fatal,Substantial,Airplane,2.0,Turbo Prop,Personal,VMC,0.0,0.0,0.0,1.0,2015,MITSUBISHI MU 2B-25
United States,Fatal,Destroyed,Airplane,1.0,Reciprocating,Personal,VMC,1.0,0.0,0.0,0.0,2015,BEECH 35 B33
United States,Non-Fatal,Unknown,Airplane,2.0,Turbo Fan,Unknown,VMC,0.0,0.0,0.0,147.0,2015,BOEING 737 7H4
United States,Fatal,Substantial,Airplane,1.0,Reciprocating,Personal,VMC,2.0,0.0,0.0,0.0,2015,CESSNA 180
United States,Non-Fatal,Substantial,Airplane,1.0,Reciprocating,Personal,VMC,0.0,0.0,0.0,1.0,2015,LUSCOMBE 8
Canada,Fatal,Unknown,Airplane,1.0,Reciprocating,Unknown,Unknown,6.0,0.0,0.0,0.0,2015,DEHAVILLAND DHC-2 MK. I
United States,Non-Fatal,Substantial,Airplane,1.0,Reciprocating,Personal,VMC,0.0,1.0,2.0,0.0,2015,PIPER PA 22-160
United States,Non-Fatal,Substantial,Airplane,1.0,Reciprocating,Flight Test,VMC,0.0,0.0,0.0,2.0,2015,ENGINEERING & RESEARCH Ercoupe 415
United States,Fatal,Destroyed,Airplane,2.0,Reciprocating,Personal,IMC,1.0,0.0,0.0,0.0,2015,CESSNA 310R
United States,Non-Fatal,Substantial,Airplane,1.0,Reciprocating,Personal,VMC,0.0,0.0,0.0,2.0,2015,PIPER PA 28-180
United States,Non-Fatal,Substantial,Airplane,1.0,Reciprocating,Personal,VMC,0.0,0.0,0.0,2.0,2015,CESSNA 195
United States,Fatal,Destroyed,Airplane,1.0,Reciprocating,Aerial Application,VMC,1.0,0.0,0.0,0.0,2015,Weatherly Aviation Company Inc 620B
United States,Fatal,Destroyed,Airplane,2.0,Reciprocating,Business,IMC,1.0,0.0,0.0,0.0,2015,PIPER PA44
United States,Fatal,Substantial,Airplane,1.0,Reciprocating,Glider Tow,VMC,1.0,0.0,0.0,0.0,2015,PIPER PA 25
United States,Non-Fatal,Minor,Airplane,2.0,Reciprocating,Positioning,VMC,0.0,0.0,0.0,1.0,2015,PIPER PA-23-250
United States,Non-Fatal,Minor,Airplane,1.0,Reciprocating,Instructional,VMC,0.0,0.0,0.0,3.0,2015,CIRRUS SR22
United States,Non-Fatal,Substantial,Airplane,1.0,Turbo Prop,Aerial Application,VMC,0.0,1.0,0.0,0.0,2015,AIR TRACTOR INC AT 502B
United States,Non-Fatal,Substantial,Airplane,1.0,Reciprocating,Personal,VMC,0.0,0.0,0.0,2.0,2015,AVIAT AIRCRAFT INC A-1C-200
United States,Non-Fatal,Substantial,Airplane,1.0,Reciprocating,Personal,VMC,0.0,0.0,0.0,1.0,2015,DOVA AIRCRAFT DV-1
United States,Fatal,Substantial,Airplane,1.0,Reciprocating,Personal,VMC,1.0,0.0,0.0,0.0,2015,CIRRUS DESIGN CORP SR22
United States,Fatal,Destroyed,Airplane,1.0,Reciprocating,Personal,VMC,1.0,0.0,0.0,0.0,2015,BARROW TED A ONE EASY
United States,Fatal,Destroyed,Airplane,1.0,Reciprocating,Air Race show,VMC,1.0,0.0,0.0,0.0,2015,CORNELL W F/SAHAKIAN J A JR GILES 202 (G202)
United States,Non-Fatal,Substantial,Airplane,2.0,Turbo Prop,Business,VMC,0.0,0.0,0.0,5.0,2015,BEECH C90
United States,Non-Fatal,Substantial,Airplane,2.0,Turbo Prop,Personal,VMC,0.0,0.0,0.0,1.0,2015,BEECH E 90
